SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.33,10.0.0.9,29.37790481320053,2.192933879958911,3.4857912399026856,0.2581651799705629
192.168.1.97,192.168.1.87,38.77877634486728,2.457693778942329,2.595022556591263,0.2616665394268159
192.168.1.21,10.0.0.44,15.329435474641977,2.413151107121658,4.119863715797587,0.020167579398765456
192.168.1.97,192.168.1.51,6.213957686629152,1.2885478326663202,2.817864966795291,0.13477944473874665
192.168.1.82,192.168.1.2,23.592498010448093,1.3735186562447956,0.9245265881633526,0.34370897555695
192.168.1.8,10.0.0.45,37.53294966587985,3.10649918574443,2.249321104153802,0.0729345741710292
192.168.1.88,10.0.0.24,19.27485705506426,1.5382665985586617,3.7191418098731424,0.18702632711080588
192.168.1.73,10.0.0.8,28.360248040564837,2.514551429362538,2.222934871896024,0.20332898832539723
192.168.1.89,192.168.1.72,10.409201182553138,1.6518175962087753,1.8166279344314307,0.18243497688752278
192.168.1.100,10.0.0.41,23.93292004563336,1.8689195309589675,3.6357473485922847,0.3018723993185665
192.168.1.83,10.0.0.7,53.58179281340935,1.5390251085594728,1.6134114736040024,0.09998565274897317
192.168.1.45,192.168.1.4,20.229217704306862,2.379394772130927,3.191660183145437,0.19661350325863222
192.168.1.37,192.168.1.26,9.172964298589577,3.1742010031946517,4.082230729988537,0.24399859357779408
192.168.1.79,192.168.1.57,12.947526913109456,1.3541277198548982,3.936850673709663,0.2526618644684702
192.168.1.62,192.168.1.62,0.04971419112761717,4.070540210855365,0.08982175005326637,0.9595782116164511
192.168.1.23,192.168.1.64,0.017877155890310397,4.189985177666058,0.06600408314983712,0.817031641121979
192.168.1.89,10.0.0.36,54.41206699264273,1.559369227212735,0.6914334381954145,0.22776539547295552
192.168.1.3,192.168.1.10,33.91339989444875,2.7700991987645294,0.7475243284675812,0.27292950822200507
192.168.1.38,192.168.1.63,42.1957715866214,1.345961459130592,1.9004208429864868,0.19221152345874587
192.168.1.22,192.168.1.23,45.71399461146184,2.017161359985302,1.4150676011895373,0.21209840157960133
192.168.1.17,192.168.1.15,33.152469963625876,1.3294707261863254,1.552907061425664,0.055632736577583115
192.168.1.82,192.168.1.54,33.50275417740879,2.327353257539623,0.5341434030666659,0.30573054792027754
192.168.1.37,10.0.0.26,34.907552505835355,1.6572669094609125,4.012401095104403,0.22946005552270776
192.168.1.21,192.168.1.8,27.14982632405963,2.272098195207573,2.1656875521578565,0.13366061570274423
192.168.1.10,10.0.0.40,34.94292149359409,1.7331450968917703,1.888536842131114,0.1761965577684912
192.168.1.85,192.168.1.46,25.01544291831046,2.9218730738409455,4.8278945722038396,0.027216821990776456
192.168.1.15,192.168.1.87,32.7522680761104,1.2862527308997027,1.9293008684289839,0.15968614042417437
192.168.1.98,192.168.1.33,0.02507834671277958,4.088732916636767,0.01200722015569199,0.8346248509369909
192.168.1.95,192.168.1.11,48.00739520270779,3.0369190164038713,1.04372550673158,0.1892864290247217
192.168.1.69,192.168.1.49,29.905653480806727,1.3686151888119076,0.7639960467213129,0.024606407926065693
192.168.1.14,192.168.1.22,25.267074558931036,3.034145518067136,1.2548701887242435,0.1707676358189102
192.168.1.51,10.0.0.24,47.78359435845096,2.657459068821927,4.909939255646513,0.21620723103957173
192.168.1.79,192.168.1.26,40.08419972003167,1.8986494718290756,4.243568209481793,0.05233796790356581
192.168.1.6,10.0.0.30,37.92460995006975,1.24302611370649,4.8676012006889176,0.1479871459419513
192.168.1.34,192.168.1.93,33.31673244935137,1.5912487783071798,2.5088813147533107,0.022927811778636523
192.168.1.54,10.0.0.19,53.344558747579676,3.054755915282423,2.090124833286524,0.28462055500238187
192.168.1.31,192.168.1.64,26.58192105647904,1.2671052822526725,0.5449383255330651,0.14712131628291286
192.168.1.13,192.168.1.16,36.363707953998485,2.6036449444721974,1.253099620337868,0.11173192938041435
192.168.1.76,192.168.1.66,55.412949787972515,2.4280522973973406,0.8776518686980828,0.11152765746812604
