SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.33,10.0.0.1,12.630028137126278,1.4463864777362496,3.2644871277731737,0.09304594471660499
192.168.1.71,192.168.1.73,25.252800232519643,1.3391753723674629,0.5066435392545394,0.28154292653400126
192.168.1.44,192.168.1.70,26.08432601572784,1.3462593288118754,2.4890434250454563,0.058358290116875176
192.168.1.79,192.168.1.14,0.07961574591786826,4.799427286285664,0.09068943674643665,0.9172035588388794
192.168.1.32,192.168.1.34,27.465312155393054,1.5242995019495282,4.687415668383674,0.14826907665849454
192.168.1.78,192.168.1.18,0.03783338624098286,4.934033671408355,0.03849837681331784,0.9380598635934202
192.168.1.38,192.168.1.18,48.740403979067786,1.7936148111193468,4.059375342309172,0.14590151230333534
192.168.1.85,10.0.0.3,35.01936682203596,2.45402880054853,3.0135735444794016,0.31466040032126114
192.168.1.99,192.168.1.19,47.88189597069508,2.007163034549576,4.481053031333298,0.20901337771838632
192.168.1.79,10.0.0.37,23.854508640377798,2.270384237671066,2.2338467583678714,0.1184104196093713
192.168.1.40,192.168.1.78,40.15027388536046,2.7914911286489805,4.40834762891386,0.06772729283004054
192.168.1.61,192.168.1.38,14.646430414167614,3.041933869495973,0.8670947485867022,0.08282858420457269
192.168.1.82,192.168.1.25,33.76832699265591,1.7336895881095746,1.3914604639427355,0.20920476887280381
192.168.1.68,10.0.0.1,0.0279952536071856,5.497795769320355,0.05600523523834553,0.8240064301650721
192.168.1.84,192.168.1.55,7.993699717761845,2.75791792728595,3.3463976185660216,0.12823384118774356
192.168.1.55,192.168.1.22,57.137050176789394,3.0684636700570644,2.814560946396761,0.20975452495550123
192.168.1.84,10.0.0.25,51.06414006354399,2.6026900710008265,1.2068226744635273,0.12613496105412936
192.168.1.49,10.0.0.20,31.57269980913063,2.861891975520019,2.344355228959257,0.22066750614600694
192.168.1.48,192.168.1.88,14.527097023323849,1.6365849717302887,4.366785021202356,0.13111517781713644
192.168.1.22,192.168.1.90,44.45631779482213,2.1359977101942063,1.2806986368712558,0.30748778403800275
192.168.1.34,192.168.1.24,17.23930344860214,2.0337542626208416,2.1420318440538884,0.06341102236553157
192.168.1.93,10.0.0.2,34.159963577307735,2.6856735025455656,4.674815129631307,0.06069617340373532
192.168.1.22,10.0.0.30,19.340147923337717,2.53164041412625,1.214114100367219,0.206300061886862
192.168.1.97,192.168.1.83,40.696186135468224,3.1855743281750994,4.82510331866911,0.04247833888563092
192.168.1.35,192.168.1.40,25.876957653961878,2.171083885253318,4.922585883136058,0.06873756852732636
192.168.1.84,192.168.1.75,51.44542366092273,1.4968675363542194,4.570970830165904,0.24092183308849968
192.168.1.60,192.168.1.3,39.53172764698639,1.5819328227047655,2.3134230831119096,0.2770085034703636
192.168.1.43,192.168.1.69,0.06049115059373396,4.334259283454802,0.09191900224395695,0.8053040135048739
192.168.1.93,192.168.1.58,59.274276306442644,1.893892643772642,0.5123170677211215,0.08392001536990833
192.168.1.49,192.168.1.54,23.36074296951338,2.47863005206261,3.1255154707375397,0.27819607753353054
192.168.1.57,10.0.0.19,40.361920742683665,2.1012322359097433,2.1492613950987134,0.21626340296263438
192.168.1.24,192.168.1.94,45.431644597710346,2.1393675299065715,2.237906554242826,0.2828948440628794
192.168.1.46,192.168.1.98,54.947406764315765,3.104567336861459,3.750703646256876,0.26423657541794543
192.168.1.49,10.0.0.31,19.848308423163697,2.4216538301084727,4.865308401221311,0.06320648154463591
192.168.1.46,192.168.1.51,46.65357560880238,2.337850885886021,4.18225677380868,0.21374473560785487
192.168.1.55,192.168.1.19,29.648883438365193,3.014828957385731,2.68605753240833,0.012416251440987876
192.168.1.12,192.168.1.98,27.413813577218765,1.9632238889598095,3.2834650418907536,0.08196688784573135
192.168.1.36,192.168.1.52,59.447101667805704,2.149195257680761,0.5125596078677892,0.21977449238091273
192.168.1.89,10.0.0.13,22.728032698377632,3.1467707920969774,0.9307133846231307,0.039571926188141926
192.168.1.28,192.168.1.1,31.461698054863206,1.394196588676597,2.1153709042536186,0.20190839633235177
192.168.1.65,10.0.0.20,39.62968298721708,2.9722163107145665,1.8754271060844898,0.27973180156795285
192.168.1.20,192.168.1.38,41.7604978937017,2.5781126065274957,2.335107640355268,0.12364323107030292
192.168.1.65,10.0.0.13,48.40774759779714,2.442339848507725,1.1709626860695843,0.04677969977004163
192.168.1.21,192.168.1.53,18.060414051542267,1.3215748276731272,2.8214583508689106,0.0170099038161207
192.168.1.19,10.0.0.10,53.089976940654026,1.9863589885971284,3.9812247656595483,0.0943474948171279
192.168.1.74,192.168.1.79,12.887209690435643,2.7716606124298573,2.3280900776091107,0.06014275701748944
192.168.1.58,192.168.1.98,7.417069560314851,3.183504825847465,2.6940866816235154,0.1005772764333881
