SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.21,10.0.0.16,34.495114706660644,3.0037764622351126,1.6124233074249619,0.19893141122355307
192.168.1.83,10.0.0.14,39.06188001345989,2.3112337332749284,2.4805057727346265,0.19678731917457984
192.168.1.57,192.168.1.50,17.619076638425675,2.741585325392955,4.170617862380183,0.2631426294877159
192.168.1.96,192.168.1.6,24.354142757228747,2.477076555223565,4.216289614786368,0.11008327732293625
192.168.1.78,192.168.1.75,28.21937820421707,2.2171490393197915,1.4429822411115893,0.022941539055142176
192.168.1.35,192.168.1.25,15.578012180621423,1.5713406111696835,2.5575619188675613,0.08676834562956623
192.168.1.27,192.168.1.16,28.245693080708648,2.4109180406054476,2.356602099883203,0.32260568088979624
192.168.1.56,192.168.1.8,24.486712372463142,2.3768862952757104,2.1943732063503987,0.18963663575652676
192.168.1.57,192.168.1.86,29.85485930832603,2.6514437368994024,4.620941063434583,0.21818145215921397
192.168.1.9,192.168.1.24,27.242408394544636,1.2999786836159701,2.207334658114674,0.18402194761199506
192.168.1.62,192.168.1.38,54.04539848031672,2.2611023336062335,0.9512598521637984,0.05832112549674019
192.168.1.13,10.0.0.24,26.67705855208806,2.1852923970880083,3.9760690224332302,0.19759118278083504
192.168.1.65,192.168.1.21,33.35012517708684,1.6506362620697874,0.8975696618555632,0.015350949343200734
192.168.1.45,192.168.1.44,27.3389814157061,2.4253094994235553,2.496062506844175,0.19151730818462362
192.168.1.26,192.168.1.59,16.820276845400144,1.6686147047016433,4.114874480547202,0.17618334997698978
192.168.1.66,10.0.0.10,27.457831988409893,2.8412350657979353,1.663281688740253,0.3326151018244498
192.168.1.34,10.0.0.10,18.7196279211894,1.379290337751456,1.2810325613585931,0.040845861632083987
192.168.1.79,192.168.1.67,47.57027372737603,2.4028149976672566,1.8300471135696037,0.026092234063705137
192.168.1.16,192.168.1.79,54.18369323361785,2.1609700756723687,4.6698461049174425,0.26787228730525653
192.168.1.54,192.168.1.75,59.19198555853771,2.6999832580852203,4.844437860989548,0.1948318864543419
192.168.1.42,192.168.1.92,8.041111579916478,2.45918305888376,1.4496940569129901,0.12542602724328827
192.168.1.77,192.168.1.69,35.41030441617495,1.5967917322074454,1.387597751265399,0.08727032860490369
192.168.1.81,192.168.1.11,27.531272765474757,1.6801439569881669,4.987509659553108,0.11907508712854283
192.168.1.31,10.0.0.24,11.518814127406856,1.4686552024386121,2.7319034903913932,0.15437904877898395
192.168.1.45,192.168.1.51,54.773771542772245,2.4544210916287064,3.078289180484383,0.16657841143914667
192.168.1.67,10.0.0.38,0.020560988039788685,5.401607402195216,0.08610107451735084,0.8557553437394381
192.168.1.16,10.0.0.45,14.783022701771563,1.2915719288740288,2.1462712495903835,0.3015722218438622
192.168.1.69,192.168.1.56,0.006096781093539358,4.024626764328899,0.008887667215608241,0.831688158146456
192.168.1.23,192.168.1.23,0.06231725032342581,5.300986835544367,0.09224374280185457,0.8285538455378954
192.168.1.79,192.168.1.18,11.257577036683132,1.5563126867691774,4.642762704584888,0.10792860755464412
192.168.1.95,192.168.1.64,34.64902088705155,2.0423604885814943,3.493724264321076,0.13410276466074947
192.168.1.78,192.168.1.18,15.49010689318713,2.699167153208058,1.261231459468477,0.21033304122220287
192.168.1.29,192.168.1.70,41.5132603746128,2.314562552340364,4.109176643417134,0.3187856012466056
192.168.1.65,192.168.1.57,23.000938668745214,1.8238608799818046,4.38629321004119,0.1742838010244156
192.168.1.30,192.168.1.18,28.49055407516085,2.4418732169694,0.6714101377479209,0.3463959101106034
192.168.1.85,192.168.1.16,20.290042655499136,3.1267993691186837,2.235563151541312,0.15799059062533527
192.168.1.72,192.168.1.32,36.62873903450158,2.4999342929556647,1.2749564001739846,0.29239242163528495
192.168.1.46,10.0.0.24,8.166918862771197,3.0033343794498135,1.3280866136115173,0.11512186991387895
192.168.1.5,10.0.0.42,38.543857103296816,1.7198342009473837,4.7216747572320035,0.010571731556515378
192.168.1.67,10.0.0.23,20.29340552807757,2.622267017899274,3.359347501024571,0.11392838144311125
192.168.1.16,192.168.1.87,45.0647970546584,2.2530521695441195,1.6769371774028585,0.1298634410724752
192.168.1.7,192.168.1.94,38.28177675317287,1.3056575056277657,2.4518892194415134,0.2369329770639754
192.168.1.62,192.168.1.57,7.986487509869469,1.8450459685191078,3.056918092220885,0.10640045004543947
192.168.1.76,10.0.0.6,21.86396197919686,2.708759393953841,2.051286129220846,0.12233799786250119
192.168.1.17,192.168.1.47,5.262202767990344,2.167545188581738,1.0651866399676724,0.3416048708650923
192.168.1.12,192.168.1.45,13.496334550133609,3.0883817153159603,3.6989459037602073,0.34004828309235663
192.168.1.49,10.0.0.27,0.036992710501747676,4.967568589175747,0.053770841915690086,0.9649583359019823
192.168.1.23,192.168.1.41,14.713532633141247,1.5616769174263898,0.7524407050618465,0.22248357059295798
192.168.1.80,10.0.0.45,22.87256341039065,2.334346697682172,4.784513137220079,0.3169105628892983
192.168.1.70,192.168.1.19,0.009752249813609195,5.3765567893735104,0.010781110510265824,0.7912780508560346
192.168.1.14,10.0.0.37,28.35991664400911,2.822867391136592,1.9770277775722382,0.16954015225281258
192.168.1.69,192.168.1.81,26.902666988940535,1.9002678569987044,4.309723823309351,0.14851016685587892
192.168.1.65,10.0.0.2,21.505808082507492,1.9789702963705795,1.1959458022122171,0.02201836122518922
192.168.1.62,10.0.0.23,13.933099044731739,2.532237910386529,0.583455024353398,0.2676513532066757
192.168.1.27,10.0.0.40,13.849768257341493,2.1865815340062884,3.1625232983815077,0.026877061812238527
192.168.1.6,192.168.1.15,29.522392672955018,1.741023931090421,2.0496582297156163,0.32916968589255474
192.168.1.59,10.0.0.45,16.813965493861982,3.1275566786094675,3.781730231020525,0.20479129098921606
192.168.1.54,192.168.1.73,57.713670449398066,3.1726074568873472,0.6387498827789418,0.19060119205876827
