SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.50,192.168.1.65,34.97508583345903,1.728791481830498,4.245803225209768,0.14762087387329345
192.168.1.44,10.0.0.42,21.020381893367965,1.8986581267814078,3.655840148165455,0.3487438176108652
192.168.1.28,192.168.1.80,22.045410551803595,1.6342295052169358,1.4064215800377946,0.06806817074532488
192.168.1.9,10.0.0.36,27.73422412489497,1.2294701328362911,1.8202788493282405,0.2503579559009002
192.168.1.87,192.168.1.32,35.02941673626454,2.803012066884055,4.152606184720938,0.33660339820656493
192.168.1.94,192.168.1.67,38.57969106170307,2.6076714673344012,2.029746642748665,0.34484854671720544
192.168.1.10,192.168.1.88,44.83100286956238,2.106117479080091,1.3983005587623976,0.06418527059870967
192.168.1.29,192.168.1.16,25.665328427596656,3.0134133629967756,4.091481834891994,0.2163513856156031
192.168.1.40,192.168.1.14,46.270626420481676,3.010832462297624,2.223924464199305,0.011582708723000577
192.168.1.58,192.168.1.22,16.193057533478964,1.949307851215,3.2213936924452677,0.26514165140360263
192.168.1.3,192.168.1.23,14.016455485185388,3.0112716938877435,0.9696140568695073,0.2535031791702222
192.168.1.26,192.168.1.41,23.392765281907018,2.871532660115144,1.6290527828513635,0.17173910712532106
192.168.1.72,10.0.0.34,15.562297333714406,1.5216238565788787,3.5894670827703212,0.03778926079658475
192.168.1.98,192.168.1.86,27.36433544833952,2.6553038700030225,4.141727727141044,0.3498798837340038
192.168.1.85,192.168.1.93,8.086367341263383,1.4141705592888492,4.4168723634597,0.13866710819817826
192.168.1.2,10.0.0.24,33.90899806083026,1.8482186595010432,1.3894434335906334,0.02258179389923899
192.168.1.85,192.168.1.58,17.045245648150036,1.2005411508779595,2.0015964194510723,0.07481329502702443
192.168.1.98,192.168.1.41,56.76653948820988,1.8132453793910879,1.1820078322809962,0.17831274904606992
192.168.1.85,192.168.1.29,14.810670683498785,2.9145548617451644,3.58834867043885,0.15446880043184363
192.168.1.19,192.168.1.59,37.36254713584975,1.8849239674190827,3.5123469502538915,0.2758943934190309
192.168.1.40,10.0.0.49,47.60847201396186,2.7043395891144737,3.045253565670202,0.2272331133827551
192.168.1.33,10.0.0.37,26.309118275921357,1.446588931836161,2.45972999424571,0.30606916882269997
192.168.1.32,10.0.0.31,8.42311582835515,2.6447110224672983,3.4387174188529146,0.1635741720102356
192.168.1.49,192.168.1.91,45.02944609763759,1.3813013761908775,0.66889179292419,0.24639331906961295
192.168.1.92,192.168.1.3,9.044481765466589,2.4025301116792566,2.7278226216299184,0.24230227220264786
192.168.1.69,192.168.1.45,26.140584092426153,1.2270043283066179,1.198188243260348,0.27724306025894635
192.168.1.85,192.168.1.25,56.00999926052339,2.4709416107031634,1.7620910986810738,0.21391639816770242
192.168.1.78,192.168.1.25,53.68060068835713,2.7743680355878553,3.629939969767232,0.14045843623367718
192.168.1.51,10.0.0.17,49.69689500386249,2.733463642157766,4.524966759025183,0.03402102969424207
192.168.1.58,192.168.1.91,27.69053219737527,2.2628456132504997,2.734503963969801,0.1578806487877796
192.168.1.34,192.168.1.52,7.984625721436579,3.1103596186916036,2.5372031537297235,0.11352243561614275
192.168.1.75,10.0.0.13,15.93069771664571,1.7224239326950614,1.1358550018322058,0.17091931974406033
192.168.1.97,10.0.0.44,35.17922563561895,1.6252971166198358,3.1532681297160496,0.06288336287264383
192.168.1.38,10.0.0.46,46.98682899339926,2.7930389201233305,4.936069292670411,0.015622517811890623
192.168.1.61,192.168.1.9,46.67356899359711,1.331618171450889,4.40456306494497,0.22500844643443832
192.168.1.46,192.168.1.70,14.201433130503771,2.3308305763612998,0.5224053311808187,0.32866065424453567
192.168.1.59,192.168.1.36,43.77575765753195,2.5031308137232817,0.6759934555960012,0.23287383366326986
192.168.1.74,192.168.1.2,23.174784280122214,1.6683154603068957,2.553425928795934,0.1408704347280219
192.168.1.86,10.0.0.38,58.8926771322982,2.597101520732762,2.805444638547525,0.06825328095701287
192.168.1.32,192.168.1.95,58.51958672953879,2.6328682601350426,3.373942796242825,0.3188993379478911
192.168.1.68,10.0.0.44,0.03992931660575427,5.077847546273493,0.06317546583026361,0.8826062456318722
192.168.1.68,192.168.1.62,13.766418701635892,2.6241002224900916,2.959487775357423,0.09937262580777667
192.168.1.19,192.168.1.23,8.508014071218742,1.2307334342366343,4.652847560510987,0.1467405540264279
192.168.1.14,192.168.1.58,20.728430404273965,1.4383889149293645,3.3660053993738637,0.2983308396610572
192.168.1.38,10.0.0.24,38.367760778658344,2.4785629561243034,3.603871810419296,0.033621531665438305
192.168.1.13,10.0.0.17,52.74648811797828,1.5302975240870154,0.7796118336604277,0.2863788216599115
192.168.1.74,192.168.1.80,15.90773630360517,2.5402078839271134,4.251950903804285,0.2581690751164523
192.168.1.75,192.168.1.3,58.72887152226708,1.2216086820410559,3.4876787835988714,0.2796174774417646
192.168.1.37,10.0.0.22,50.25165681052639,3.0265982289115048,3.575771292979274,0.1837482297244822
192.168.1.26,192.168.1.22,38.39178657220666,1.513701146644016,1.1349349050123008,0.034173729247364656
192.168.1.11,10.0.0.26,6.113335793354802,1.8753854714184,4.244524933925936,0.09420526026483914
192.168.1.11,192.168.1.50,35.18927377752402,2.3915454153260947,2.5466494135824953,0.02967098624844232
