SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.54,192.168.1.94,0.006213684237146285,5.407932023221578,0.002815282362005467,0.9350350403897876
192.168.1.30,192.168.1.75,0.021437182283854897,5.28833746288956,0.030898570188328492,0.8531672582550979
192.168.1.5,10.0.0.11,15.747531335948542,2.918025986529091,2.550260221567464,0.29392906789771905
192.168.1.59,192.168.1.95,11.100822150849089,2.5984038584918885,0.7865209987960484,0.30442744204661665
192.168.1.37,10.0.0.26,46.7866557992436,2.2488544689060475,1.8798801457068393,0.1480734361675511
192.168.1.99,10.0.0.37,32.216871710658566,1.8311023030902616,0.5220828162926718,0.07232017926561475
192.168.1.6,10.0.0.23,53.264456737384315,2.0412050622639373,3.55744575714689,0.016254671504921207
192.168.1.22,10.0.0.44,31.327776331701198,1.2349926032509917,2.222335336389423,0.22782806120012541
192.168.1.84,192.168.1.17,21.789956907999695,3.0208346150349215,0.6341402411360142,0.2703748167669782
192.168.1.2,10.0.0.43,0.054909972143360276,4.1485174745223246,0.020783389674943822,0.7941382886101405
192.168.1.3,10.0.0.4,0.041415330462702814,4.798765711683685,0.04032869841460677,0.9556518266001262
192.168.1.37,192.168.1.70,59.32509406076594,2.4240086783437276,2.402285747836958,0.042851277516855274
192.168.1.30,192.168.1.34,8.758928420246425,3.0028443267240625,3.3568522696928955,0.08043252941903106
192.168.1.98,10.0.0.25,51.90399575204175,2.011295151296654,0.8640419488391529,0.23053122081811894
192.168.1.66,192.168.1.56,33.071810536342895,2.1636874497845158,2.8254668408481196,0.29013699001012766
192.168.1.21,10.0.0.40,25.754503817311313,1.5207273910186347,4.100220125727908,0.12311483165261167
192.168.1.13,192.168.1.59,5.809398370406555,2.1589021226382616,1.0821153801993406,0.07233040147703808
192.168.1.16,192.168.1.53,51.45479694648554,3.1301368428600678,2.6720627833554706,0.19768302930291717
192.168.1.59,10.0.0.30,15.055215879628658,1.9963495041799124,4.681216814344204,0.059683228719546136
192.168.1.10,192.168.1.24,43.82102255716918,1.9461250524661295,2.896185123134787,0.34221506773181515
