SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.87,10.0.0.22,12.494725561566998,2.189736544920641,2.4337796897880746,0.28664176050185897
192.168.1.19,192.168.1.19,7.021330297707549,1.559881790863465,3.3759475724903227,0.21460143827486342
192.168.1.11,192.168.1.97,16.865915171929736,1.887874116189619,3.0455973912555163,0.30333738105829466
192.168.1.43,192.168.1.65,36.678449290641,2.6911865657877545,2.4004675017163035,0.07588883520540196
192.168.1.92,192.168.1.99,48.37620956977432,2.3725124895701954,2.1466983597491063,0.08450062895714212
192.168.1.82,192.168.1.10,46.40836658087281,3.083994385419864,0.5813581263313972,0.07005185604962716
192.168.1.78,192.168.1.67,59.56554279758771,2.4127618544212988,4.664086436066859,0.026621818981640268
192.168.1.61,192.168.1.77,25.602144912432838,1.809460413622842,1.7518708230094748,0.17361925251655277
192.168.1.59,192.168.1.86,55.26889080126258,1.8625214950286983,4.525178840080122,0.10257716708022635
192.168.1.62,10.0.0.11,34.16563331790907,3.001862773200779,3.5151593581599836,0.29094998235706815
192.168.1.68,192.168.1.43,54.955533376394825,2.6474481804173573,0.9917891423037248,0.09475423781386658
192.168.1.38,192.168.1.69,17.27944207036525,3.084593922507393,4.520137070783817,0.2803389853611838
192.168.1.85,10.0.0.43,59.23939297651343,2.219587059948104,0.7463663840107063,0.02723151710334392
192.168.1.59,10.0.0.8,53.679906866251976,1.8491378993108023,4.508555455667125,0.0792282513942698
192.168.1.97,192.168.1.75,51.85916331988169,1.9945987892518537,4.98395116564845,0.19208415082964803
192.168.1.30,10.0.0.32,15.922757865644927,2.4197093589921717,2.4378206374164026,0.06025185933770096
192.168.1.79,192.168.1.69,50.04781100022516,3.0860851857277796,1.150748499209697,0.34897871714202516
192.168.1.15,192.168.1.82,59.571948043559345,1.533338034408957,3.4144907138387004,0.07402254368151169
192.168.1.79,192.168.1.66,23.90282359157098,2.946621555404444,3.9134981300271443,0.14492897058061116
192.168.1.54,192.168.1.45,57.41624656754851,2.064820933562839,3.7418155298512605,0.31878919443468584
192.168.1.16,10.0.0.10,25.302716208481595,2.9462425251561255,1.93501811557138,0.12122818615035384
192.168.1.4,192.168.1.40,58.43364234312258,2.642200114081475,1.9277408277792485,0.07623733261356043
192.168.1.51,10.0.0.33,20.819641936791,3.1730484402728636,4.661041963767213,0.0413115415055093
192.168.1.27,10.0.0.46,11.803860751518021,2.787937618137983,2.856633345995579,0.1412472412190202
192.168.1.2,192.168.1.78,0.03798675197122976,4.845260471770459,0.09843704959303774,0.9306951836270337
192.168.1.33,10.0.0.13,36.90966278653771,2.058825246197518,1.4541549190062417,0.23467190898032383
192.168.1.71,192.168.1.71,16.8228071746423,1.2346106928693719,1.8637099337034613,0.30380719822961294
192.168.1.60,192.168.1.89,34.35793496453299,1.208235582704958,3.3738623885297168,0.22228477350074238
192.168.1.75,192.168.1.86,15.510916494513006,1.762530124234112,2.617633603331239,0.20914652447439294
192.168.1.91,10.0.0.17,8.270462490741918,1.9272971587517034,0.6986600522896835,0.08439274191833686
192.168.1.45,192.168.1.80,17.94509091769543,1.309434361371384,1.8416685882782315,0.3135096057355997
192.168.1.56,192.168.1.86,52.12396087747252,2.8585074059889557,3.8494366356074807,0.26841120393749746
