SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.55,192.168.1.1,57.32711810652074,3.1645697629578393,3.092573076080527,0.036721034249107255
192.168.1.2,10.0.0.22,52.59272683407059,2.8198629551330896,3.1357462427178033,0.021870702877923462
192.168.1.21,10.0.0.2,33.73647263018225,2.488374402065449,4.269429891879794,0.07515644442630365
192.168.1.84,10.0.0.26,0.07582038672987969,4.081103761864043,0.07730484126938379,0.9608333207330845
192.168.1.69,192.168.1.30,24.82017489392327,2.1707066599677516,3.2522078475649594,0.09061491236009317
192.168.1.64,192.168.1.9,43.488305927890906,3.1106304256884645,3.055177556376029,0.21115094267785592
192.168.1.2,192.168.1.38,18.83462045691815,2.1446890411442108,2.360155240512017,0.059065667965403724
192.168.1.17,10.0.0.4,36.54490721080482,1.714441060619265,1.6726686494055707,0.09280377759645346
192.168.1.81,192.168.1.38,12.728002122476237,2.998468213640373,3.083611160571766,0.08465245419194502
192.168.1.21,192.168.1.23,40.96350199512896,1.6819545472247168,2.0676701179202324,0.057259853523939905
192.168.1.20,192.168.1.89,40.47388099884729,2.7603112118659445,2.9821127701149677,0.16132683940005518
192.168.1.45,192.168.1.42,8.947169518876352,2.024732944969727,2.7518284230804464,0.058862367972295444
192.168.1.94,192.168.1.89,8.748438747801726,2.147904198423449,2.03539728517233,0.3254655102835867
192.168.1.2,192.168.1.34,52.13625478347615,2.675131211231724,4.935389854124783,0.31404980334945926
192.168.1.80,192.168.1.94,20.911573965791984,2.159435010754817,0.6425712422798597,0.22803067970162075
192.168.1.79,10.0.0.7,0.028156280413081755,4.7232586532669725,0.04358125724751055,0.8631407567193304
192.168.1.50,192.168.1.5,40.93271656897558,2.650716128339347,4.041418796417503,0.060511151750884666
192.168.1.1,192.168.1.3,21.626964921419535,2.948232884045848,0.8599255804685595,0.08938540441061711
192.168.1.66,10.0.0.8,52.050073095804805,2.5983129584058533,3.9886551133511423,0.24766211358234907
192.168.1.32,192.168.1.16,28.44705718223951,2.428512169095863,1.3046352081012313,0.06372423318684557
192.168.1.93,10.0.0.46,9.746030801042163,1.5783748914480054,1.534162877574733,0.23106525018581175
192.168.1.10,192.168.1.58,33.02360738980978,3.192507653358377,3.661168695145389,0.10347173357453737
192.168.1.44,10.0.0.42,16.94214947802861,1.5521857225896614,3.1740073428589684,0.2783381424255899
192.168.1.70,192.168.1.92,42.257811315043334,1.9974037233316637,4.623480532699217,0.1369725230841187
192.168.1.54,192.168.1.59,54.09396130847458,1.5820860845241151,1.8799496525373425,0.27640921295242005
192.168.1.44,192.168.1.28,52.9165374677635,1.9631108829695163,3.9716462941839685,0.2607721583491077
192.168.1.34,192.168.1.28,0.07431468093251296,4.621835858831253,0.047500442295155,0.9335005204854869
192.168.1.82,192.168.1.80,45.26239247351049,1.6373276611658776,0.5743071534862635,0.2769583853473124
192.168.1.53,10.0.0.24,25.51534558803479,1.7310289481049446,3.681493634155448,0.33905148337503965
192.168.1.14,192.168.1.66,31.623260723324805,2.212127274878952,3.7314519973519986,0.3245502070256057
192.168.1.6,192.168.1.90,52.33696911101944,1.9161127366541055,3.2352272426541027,0.05661884366134459
