SOURCE_IP,DEST_IP,IAT_VARIANCE,DNS_ENTROPY,BYTE_STABILITY,RISK_SCORE
192.168.1.28,10.0.0.27,13.291961244200543,3.1012551380458917,0.8859397808066225,0.27195309211317137
192.168.1.48,192.168.1.17,44.70598967019245,2.4178873472100153,2.8482203052127066,0.049192977332569374
192.168.1.50,10.0.0.29,55.2055630337923,2.944363023869939,0.5924001586242286,0.344761485357399
192.168.1.55,192.168.1.49,43.30028205979211,2.116762525948168,1.1035766302097394,0.017724829315617797
192.168.1.30,10.0.0.8,45.440660728297594,2.941954579258956,3.520901693750949,0.27811964407311657
192.168.1.89,192.168.1.13,40.107572488304434,1.4143327384076356,0.7358433813095926,0.05678599594446982
192.168.1.35,192.168.1.35,37.5758006993525,2.3607729309386976,2.6571164963175447,0.0544409630341307
192.168.1.65,192.168.1.70,10.578624909568912,2.353197834849116,0.6789815401909258,0.14755228166435216
192.168.1.36,192.168.1.24,51.785517961512,2.5453016949769474,1.3856433392482796,0.1538565890717199
192.168.1.31,10.0.0.25,9.384304855489395,2.794557524307519,2.852300369033707,0.21625706171540554
192.168.1.62,192.168.1.53,45.92844631250754,2.3778700127721497,2.9055921724097513,0.09232511995141775
192.168.1.18,192.168.1.2,59.00034017873304,3.0555377710893104,1.9001231437744646,0.11913395463354857
192.168.1.94,192.168.1.18,14.427656021592696,1.4358362790829955,4.419130691935321,0.01224322138532762
192.168.1.88,192.168.1.64,40.02980952760466,2.326384556797388,4.65287996068269,0.17434615940518866
192.168.1.15,192.168.1.82,28.906367069302274,2.6934289406000844,3.538027667749713,0.11619906300231107
192.168.1.24,10.0.0.29,43.903529628120005,2.645760323686952,1.2128148222175743,0.03213318300456162
192.168.1.75,10.0.0.5,0.0014549168996830337,5.213415746054748,0.09918808330039415,0.9540912552836333
192.168.1.38,192.168.1.43,59.30270877457605,2.9352584063551848,1.4604944195450158,0.23794451577845932
192.168.1.26,10.0.0.42,24.341917676464327,1.525504142353636,2.5594369658491165,0.21252473350699447
192.168.1.36,10.0.0.31,56.53385851873084,3.072547570735832,4.858970918070772,0.255391112603112
192.168.1.57,192.168.1.74,58.52226451707215,2.311102919322658,2.546498368405084,0.30748128238228
